StudentID,Earned Points,Possible Points,PercentCorrect,QuizCreated,Stu1,PriKey1,Points1,Stu2,PriKey2,Points2,Stu3,PriKey3,Points3,Stu4,PriKey4,Points4,Stu5,PriKey5,Points5,Stu6,PriKey6,Points6,Stu7,PriKey7,Points7,Stu8,PriKey8,Points8,Stu9,PriKey9,Points9,Stu10,PriKey10,Points10,Stu11,PriKey11,Points11,Stu12,PriKey12,Points12,Stu13,PriKey13,Points13,Stu14,PriKey14,Points14,Stu15,PriKey15,Points15,Stu16,PriKey16,Points16,Stu17,PriKey17,Points17,Stu18,PriKey18,Points18,Stu19,PriKey19,Points19,Stu20,PriKey20,Points20,Stu21,PriKey21,Points21,Stu22,PriKey22,Points22,Stu23,PriKey23,Points23,Stu24,PriKey24,Points24,Stu25,PriKey25,Points25,Stu26,PriKey26,Points26,Stu27,PriKey27,Points27,Stu28,PriKey28,Points28,Stu29,PriKey29,Points29,Stu30,PriKey30,Points30,Stu31,PriKey31,Points31,Stu32,PriKey32,Points32,Stu33,PriKey33,Points33,Stu34,PriKey34,Points34,Stu35,PriKey35,Points35
DL 995035032,25,35,71.43,03-03-2020 00:00,B,B,1,C,D,0,D,D,1,D,D,1,D,D,1,B,B,1,A,A,1,D,D,1,D,A,0,D,D,1,D,A,0,B,B,1,A,D,0,B,B,1,A,A,1,D,B,0,C,C,1,D,D,1,D,C,0,A,A,1,A,A,1,A,A,1,B,C,0,C,C,1,D,A,0,B,B,1,A,A,1,C,C,1,C,C,1,B,B,1,B,D,0,C,A,0,B,B,1,D,D,1,B,B,1
DL 995035035,15,35,42.86,03-03-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,D,D,1,A,B,0,A,A,1,D,D,1,B,A,0,A,D,0,C,A,0,B,B,1,C,D,0,D,B,0,C,A,0,C,B,0,A,C,0,A,D,0,D,C,0,A,A,1,A,A,1,B,A,0,A,C,0,C,C,1,C,A,0,A,B,0,C,A,0,A,C,0,A,C,0,B,B,1,D,D,1,A,A,1,B,B,1,D,D,1,B,B,1
DL 995035036,8,35,22.86,03-03-2020 00:00,A,B,0,C,D,0,D,D,1,B,D,0,C,D,0,A,B,0,B,A,0,D,D,1,A,A,1,B,D,0,A,A,1,C,B,0,B,D,0,D,B,0,B,A,0,C,B,0,D,C,0,A,D,0,B,C,0,A,A,1,B,A,0,C,A,0,D,C,0,A,C,0,C,A,0,A,B,0,B,A,0,C,C,1,A,C,0,C,B,0,B,D,0,A,A,1,C,B,0,D,D,1,A,B,0
DL 995035037,1,35,2.86,03-03-2020 00:00,A,B,0,B,D,0,,D,0,,D,0,,D,0,,B,0,,A,0,,D,0,,A,0,,D,0,,A,0,,B,0,,D,0,,B,0,,A,0,,B,0,,C,0,,D,0,,C,0,,A,0,,A,0,,A,0,,C,0,,C,0,A,A,1,,B,0,,A,0,,C,0,,C,0,,B,0,,D,0,,A,0,,B,0,,D,0,,B,0
DL 995035040,12,35,34.29,03-03-2020 00:00,D,B,0,C,D,0,C,D,0,C,D,0,D,D,1,A,B,0,C,A,0,C,D,0,B,A,0,A,D,0,C,A,0,B,B,1,C,D,0,A,B,0,D,A,0,C,B,0,C,C,1,D,D,1,B,C,0,A,A,1,A,A,1,B,A,0,B,C,0,A,C,0,D,A,0,B,B,1,A,A,1,A,C,0,A,C,0,A,B,0,D,D,1,A,A,1,B,B,1,D,D,1,A,B,0
DL 995035044,20,35,57.14,03-03-2020 00:00,B,B,1,C,D,0,C,D,0,B,D,0,C,D,0,D,B,0,A,A,1,D,D,1,A,A,1,D,D,1,D,A,0,B,B,1,D,D,1,B,B,1,D,A,0,C,B,0,C,C,1,C,D,0,B,C,0,A,A,1,,A,0,A,A,1,B,C,0,B,C,0,D,A,0,B,B,1,A,A,1,C,C,1,C,C,1,A,B,0,D,D,1,A,A,1,B,B,1,D,D,1,B,B,1
DL 995035045,11,35,31.43,03-03-2020 00:00,B,B,1,C,D,0,C,D,0,B,D,0,C,D,0,A,B,0,A,A,1,D,D,1,D,A,0,D,D,1,A,A,1,B,B,1,C,D,0,B,B,1,C,A,0,D,B,0,,C,0,B,D,0,,C,0,,A,0,A,A,1,A,A,1,,C,0,,C,0,C,A,0,C,B,0,D,A,0,,C,0,A,C,0,B,B,1,,D,0,,A,0,,B,0,D,D,1,A,B,0
DL 995802101,19,35,54.29,29-02-2020 00:00,B,B,1,C,D,0,D,D,1,D,D,1,D,D,1,C,B,0,C,A,0,D,D,1,A,A,1,B,D,0,D,A,0,B,B,1,C,D,0,A,B,0,A,A,1,D,B,0,C,C,1,C,D,0,D,C,0,A,A,1,A,A,1,C,A,0,B,C,0,C,C,1,B,A,0,B,B,1,A,A,1,C,C,1,C,C,1,B,B,1,D,D,1,C,A,0,A,B,0,D,D,1,A,B,0
DL 995993039,11,35,31.43,03-03-2020 00:00,C,B,0,C,D,0,D,D,1,C,D,0,D,D,1,B,B,1,D,A,0,D,D,1,A,A,1,B,D,0,C,A,0,A,B,0,D,D,1,B,B,1,C,A,0,A,B,0,,C,0,,D,0,,C,0,C,A,0,A,A,1,D,A,0,A,C,0,B,C,0,B,A,0,B,B,1,D,A,0,B,C,0,B,C,0,B,B,1,A,D,0,C,A,0,B,B,1,A,D,0,D,B,0
DL 996031002,27,35,77.14,03-03-2020 00:00,B,B,1,C,D,0,D,D,1,D,D,1,D,D,1,B,B,1,A,A,1,D,D,1,A,A,1,D,D,1,A,A,1,B,B,1,A,D,0,B,B,1,A,A,1,B,B,1,C,C,1,D,D,1,B,C,0,A,A,1,A,A,1,A,A,1,D,C,0,C,C,1,B,A,0,A,B,0,A,A,1,C,C,1,C,C,1,B,B,1,A,D,0,D,A,0,B,B,1,D,D,1,B,B,1
DL 996031004,22,35,62.86,03-03-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,D,D,1,B,B,1,B,A,0,D,D,1,A,A,1,B,D,0,B,A,0,B,B,1,D,D,1,B,B,1,A,A,1,A,B,0,A,C,0,C,D,0,A,C,0,A,A,1,A,A,1,D,A,0,,C,0,C,C,1,A,A,1,B,B,1,A,A,1,C,C,1,C,C,1,B,B,1,A,D,0,A,A,1,A,B,0,D,D,1,B,B,1
DL 996031005,20,35,57.14,03-03-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,D,D,1,B,B,1,C,A,0,D,D,1,D,A,0,D,D,1,D,A,0,B,B,1,C,D,0,D,B,0,A,A,1,D,B,0,C,C,1,D,D,1,B,C,0,D,A,0,B,A,0,D,A,0,D,C,0,C,C,1,A,A,1,B,B,1,A,A,1,B,C,0,C,C,1,B,B,1,A,D,0,A,A,1,B,B,1,D,D,1,B,B,1
DL 996031007,12,35,34.29,03-03-2020 00:00,A,B,0,C,D,0,B,D,0,A,D,0,A,D,0,B,B,1,A,A,1,C,D,0,D,A,0,D,D,1,D,A,0,B,B,1,B,D,0,A,B,0,C,A,0,B,B,1,C,C,1,A,D,0,B,C,0,A,A,1,A,A,1,A,A,1,A,C,0,A,C,0,D,A,0,B,B,1,B,A,0,D,C,0,D,C,0,C,B,0,B,D,0,B,A,0,D,B,0,D,D,1,B,B,1
DL 996031008,22,35,62.86,03-03-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,C,D,0,B,B,1,A,A,1,D,D,1,D,A,0,D,D,1,B,A,0,B,B,1,C,D,0,B,B,1,A,A,1,B,B,1,C,C,1,C,D,0,B,C,0,D,A,0,A,A,1,A,A,1,C,C,1,C,C,1,A,A,1,C,B,0,A,A,1,C,C,1,C,C,1,B,B,1,B,D,0,C,A,0,A,B,0,D,D,1,B,B,1
DL 996031009,20,35,57.14,03-03-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,D,D,1,B,B,1,D,A,0,D,D,1,D,A,0,A,D,0,D,A,0,A,B,0,B,D,0,B,B,1,A,A,1,C,B,0,C,C,1,A,D,0,B,C,0,A,A,1,A,A,1,D,A,0,B,C,0,C,C,1,A,A,1,B,B,1,A,A,1,C,C,1,C,C,1,C,B,0,A,D,0,A,A,1,B,B,1,D,D,1,B,B,1
DL 996031010,14,35,40,03-03-2020 00:00,B,B,1,A,D,0,C,D,0,D,D,1,C,D,0,D,B,0,A,A,1,D,D,1,C,A,0,A,D,0,A,A,1,B,B,1,D,D,1,C,B,0,D,A,0,C,B,0,C,C,1,D,D,1,B,C,0,A,A,1,A,A,1,D,A,0,D,C,0,B,C,0,D,A,0,B,B,1,A,A,1,A,C,0,A,C,0,B,B,1,A,D,0,B,A,0,A,B,0,B,D,0,A,B,0
DL 996031012,12,35,34.29,03-03-2020 00:00,B,B,1,C,D,0,B,D,0,D,D,1,C,D,0,D,B,0,D,A,0,D,D,1,D,A,0,A,D,0,B,A,0,A,B,0,D,D,1,A,B,0,C,A,0,B,B,1,C,C,1,A,D,0,B,C,0,A,A,1,A,A,1,D,A,0,A,C,0,C,C,1,B,A,0,A,B,0,B,A,0,A,C,0,D,C,0,D,B,0,A,D,0,A,A,1,B,B,1,D,D,1,C,B,0
DL 996031013,16,35,45.71,03-03-2020 00:00,A,B,0,C,D,0,D,D,1,D,D,1,C,D,0,B,B,1,A,A,1,C,D,0,A,A,1,B,D,0,C,A,0,B,B,1,A,D,0,B,B,1,A,A,1,B,B,1,C,C,1,A,D,0,B,C,0,D,A,0,A,A,1,A,A,1,B,C,0,C,C,1,C,A,0,A,B,0,B,A,0,B,C,0,D,C,0,B,B,1,A,D,0,A,A,1,A,B,0,D,D,1,A,B,0
DL 996031014,15,35,42.86,03-03-2020 00:00,C,B,0,C,D,0,C,D,0,C,D,0,D,D,1,B,B,1,C,A,0,D,D,1,D,A,0,C,D,0,B,A,0,B,B,1,B,D,0,A,B,0,A,A,1,D,B,0,C,C,1,A,D,0,B,C,0,A,A,1,A,A,1,D,A,0,D,C,0,A,C,0,A,A,1,C,B,0,B,A,0,C,C,1,C,C,1,B,B,1,D,D,1,C,A,0,C,B,0,D,D,1,B,B,1
DL 996031016,14,35,40,03-03-2020 00:00,C,B,0,C,D,0,B,D,0,D,D,1,C,D,0,B,B,1,D,A,0,D,D,1,A,A,1,B,D,0,B,A,0,B,B,1,A,D,0,A,B,0,C,A,0,D,B,0,C,C,1,C,D,0,B,C,0,A,A,1,A,A,1,D,A,0,C,C,1,C,C,1,C,A,0,B,B,1,B,A,0,C,C,1,A,C,0,B,B,1,C,D,0,C,A,0,D,B,0,B,D,0,B,B,1
DL 996031018,12,35,34.29,03-03-2020 00:00,B,B,1,A,D,0,C,D,0,C,D,0,A,D,0,D,B,0,B,A,0,D,D,1,B,A,0,D,D,1,B,A,0,A,B,0,B,D,0,B,B,1,A,A,1,B,B,1,C,C,1,C,D,0,A,C,0,A,A,1,C,A,0,B,A,0,A,C,0,C,C,1,C,A,0,A,B,0,A,A,1,B,C,0,B,C,0,A,B,0,D,D,1,D,A,0,A,B,0,D,D,1,A,B,0
DL 996031020,10,35,28.57,03-03-2020 00:00,B,B,1,A,D,0,C,D,0,C,D,0,C,D,0,B,B,1,D,A,0,D,D,1,D,A,0,A,D,0,C,A,0,A,B,0,B,D,0,B,B,1,C,A,0,D,B,0,C,C,1,A,D,0,B,C,0,A,A,1,A,A,1,C,A,0,C,C,1,D,C,0,C,A,0,B,B,1,B,A,0,B,C,0,A,C,0,D,B,0,B,D,0,D,A,0,A,B,0,B,D,0,B,B,1
DL 996031022,21,35,60,03-03-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,C,D,0,B,B,1,A,A,1,D,D,1,B,A,0,C,D,0,B,A,0,B,B,1,D,D,1,C,B,0,A,A,1,B,B,1,C,C,1,B,D,0,B,C,0,A,A,1,A,A,1,A,A,1,C,C,1,A,C,0,A,A,1,C,B,0,A,A,1,C,C,1,B,C,0,B,B,1,A,D,0,D,A,0,B,B,1,D,D,1,B,B,1
DL 996031025,16,35,45.71,03-03-2020 00:00,B,B,1,C,D,0,D,D,1,D,D,1,C,D,0,B,B,1,C,A,0,D,D,1,D,A,0,D,D,1,D,A,0,B,B,1,B,D,0,A,B,0,C,A,0,D,B,0,C,C,1,,D,0,B,C,0,A,A,1,A,A,1,D,A,0,A,C,0,C,C,1,B,A,0,C,B,0,A,A,1,D,C,0,C,C,1,A,B,0,A,D,0,A,A,1,B,B,1,D,D,1,A,B,0
DL 996031029,19,35,54.29,03-03-2020 00:00,B,B,1,C,D,0,B,D,0,D,D,1,C,D,0,A,B,0,A,A,1,D,D,1,C,A,0,A,D,0,A,A,1,B,B,1,B,D,0,C,B,0,C,A,0,D,B,0,C,C,1,A,D,0,C,C,1,A,A,1,A,A,1,D,A,0,B,C,0,C,C,1,A,A,1,B,B,1,A,A,1,C,C,1,A,C,0,B,B,1,B,D,0,B,A,0,B,B,1,D,D,1,B,B,1
DL 996031031,13,35,37.14,03-03-2020 00:00,A,B,0,C,D,0,C,D,0,C,D,0,C,D,0,C,B,0,D,A,0,D,D,1,D,A,0,B,D,0,A,A,1,B,B,1,B,D,0,D,B,0,A,A,1,D,B,0,C,C,1,D,D,1,D,C,0,A,A,1,A,A,1,B,A,0,B,C,0,C,C,1,B,A,0,B,B,1,B,A,0,C,C,1,D,C,0,D,B,0,A,D,0,C,A,0,B,B,1,D,D,1,C,B,0
DL 996031033,18,35,51.43,03-03-2020 00:00,B,B,1,C,D,0,D,D,1,D,D,1,C,D,0,A,B,0,D,A,0,D,D,1,D,A,0,B,D,0,B,A,0,B,B,1,B,D,0,D,B,0,A,A,1,D,B,0,A,C,0,D,D,1,B,C,0,A,A,1,A,A,1,D,A,0,B,C,0,C,C,1,D,A,0,B,B,1,A,A,1,D,C,0,C,C,1,B,B,1,A,D,0,A,A,1,B,B,1,D,D,1,B,B,1
DL 996031036,16,35,45.71,03-03-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,C,D,0,D,B,0,A,A,1,D,D,1,D,A,0,C,D,0,A,A,1,B,B,1,A,D,0,C,B,0,D,A,0,C,B,0,B,C,0,C,D,0,A,C,0,A,A,1,A,A,1,D,A,0,A,C,0,B,C,0,A,A,1,B,B,1,A,A,1,C,C,1,B,C,0,B,B,1,A,D,0,A,A,1,B,B,1,D,D,1,A,B,0
DL 996031305,9,35,25.71,03-03-2020 00:00,D,B,0,A,D,0,C,D,0,C,D,0,A,D,0,D,B,0,B,A,0,D,D,1,B,A,0,D,D,1,B,A,0,A,B,0,B,D,0,B,B,1,A,A,1,B,B,1,D,C,0,D,D,1,A,C,0,A,A,1,C,A,0,B,A,0,A,C,0,A,C,0,C,A,0,A,B,0,B,A,0,B,C,0,D,C,0,A,B,0,D,D,1,B,A,0,A,B,0,D,D,1,A,B,0
DL 996032032,23,35,65.71,03-03-2020 00:00,B,B,1,C,D,0,D,D,1,D,D,1,D,D,1,D,B,0,A,A,1,D,D,1,A,A,1,A,D,0,B,A,0,B,B,1,D,D,1,A,B,0,A,A,1,A,B,0,C,C,1,B,D,0,C,C,1,B,A,0,A,A,1,D,A,0,C,C,1,C,C,1,C,A,0,B,B,1,A,A,1,C,C,1,C,C,1,B,B,1,A,D,0,D,A,0,B,B,1,D,D,1,B,B,1
DL 996032038,11,35,31.43,03-03-2020 00:00,A,B,0,C,D,0,B,D,0,D,D,1,C,D,0,D,B,0,B,A,0,A,D,0,B,A,0,C,D,0,B,A,0,C,B,0,D,D,1,A,B,0,A,A,1,C,B,0,B,C,0,C,D,0,B,C,0,A,A,1,A,A,1,D,A,0,B,C,0,C,C,1,D,A,0,C,B,0,A,A,1,B,C,0,C,C,1,B,B,1,A,D,0,D,A,0,B,B,1,D,D,1,C,B,0
DL 996032039,18,35,51.43,03-03-2020 00:00,,B,0,,D,0,C,D,0,D,D,1,D,D,1,B,B,1,A,A,1,D,D,1,,A,0,,D,0,,A,0,B,B,1,A,D,0,B,B,1,A,A,1,,B,0,C,C,1,,D,0,A,C,0,A,A,1,A,A,1,,A,0,D,C,0,C,C,1,A,A,1,B,B,1,A,A,1,C,C,1,C,C,1,,B,0,,D,0,C,A,0,,B,0,D,D,1,C,B,0
DL 996032040,18,35,51.43,03-03-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,C,D,0,A,B,0,C,A,0,C,D,0,C,A,0,B,D,0,B,A,0,A,B,0,C,D,0,B,B,1,A,A,1,B,B,1,C,C,1,C,D,0,B,C,0,A,A,1,A,A,1,D,A,0,C,C,1,C,C,1,D,A,0,A,B,0,A,A,1,C,C,1,C,C,1,B,B,1,D,D,1,A,A,1,A,B,0,D,D,1,B,B,1
DL 996032041,8,35,22.86,03-03-2020 00:00,D,B,0,C,D,0,C,D,0,D,D,1,C,D,0,B,B,1,C,A,0,D,D,1,D,A,0,A,D,0,B,A,0,A,B,0,C,D,0,C,B,0,B,A,0,A,B,0,D,C,0,A,D,0,B,C,0,A,A,1,C,A,0,C,A,0,A,C,0,C,C,1,C,A,0,B,B,1,B,A,0,A,C,0,A,C,0,A,B,0,,D,0,C,A,0,,B,0,D,D,1,B,B,1
DL 996032042,11,35,31.43,03-03-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,C,D,0,C,B,0,A,A,1,D,D,1,A,A,1,C,D,0,D,A,0,B,B,1,B,D,0,A,B,0,D,A,0,C,B,0,C,C,1,A,D,0,B,C,0,A,A,1,A,A,1,D,A,0,B,C,0,D,C,0,D,A,0,B,B,1,A,A,1,,C,0,,C,0,,B,0,,D,0,,A,0,,B,0,,D,0,,B,0
DL 996032044,13,35,37.14,03-03-2020 00:00,B,B,1,A,D,0,C,D,0,A,D,0,D,D,1,B,B,1,D,A,0,A,D,0,B,A,0,D,D,1,A,A,1,B,B,1,A,D,0,D,B,0,C,A,0,D,B,0,C,C,1,C,D,0,B,C,0,A,A,1,A,A,1,B,A,0,B,C,0,A,C,0,A,A,1,A,B,0,A,A,1,B,C,0,A,C,0,A,B,0,A,D,0,A,A,1,D,B,0,D,D,1,A,B,0
DL 996032046,17,35,48.57,03-03-2020 00:00,B,B,1,C,D,0,B,D,0,D,D,1,D,D,1,B,B,1,D,A,0,A,D,0,A,A,1,C,D,0,B,A,0,B,B,1,B,D,0,C,B,0,C,A,0,C,B,0,C,C,1,D,D,1,D,C,0,A,A,1,A,A,1,A,A,1,A,C,0,C,C,1,A,A,1,C,B,0,A,A,1,C,C,1,D,C,0,C,B,0,A,D,0,D,A,0,B,B,1,D,D,1,C,B,0
DL 996032047,7,35,20,03-03-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,C,D,0,B,B,1,D,A,0,A,D,0,C,A,0,A,D,0,B,A,0,B,B,1,B,D,0,C,B,0,C,A,0,A,B,0,B,C,0,B,D,0,B,C,0,C,A,0,A,A,1,C,A,0,B,C,0,D,C,0,C,A,0,D,B,0,B,A,0,C,C,1,B,C,0,C,B,0,A,D,0,A,A,1,C,B,0,C,D,0,C,B,0
DL 996032050,9,35,25.71,03-03-2020 00:00,,B,0,A,D,0,C,D,0,,D,0,B,D,0,B,B,1,D,A,0,C,D,0,A,A,1,B,D,0,B,A,0,C,B,0,C,D,0,C,B,0,A,A,1,,B,0,,C,0,A,D,0,D,C,0,A,A,1,A,A,1,D,A,0,B,C,0,B,C,0,B,A,0,D,B,0,A,A,1,A,C,0,A,C,0,A,B,0,,D,0,A,A,1,D,B,0,D,D,1,B,B,1
DL 996032051,11,35,31.43,03-03-2020 00:00,B,B,1,C,D,0,C,D,0,B,D,0,D,D,1,B,B,1,A,A,1,D,D,1,B,A,0,C,D,0,B,A,0,D,B,0,B,D,0,A,B,0,D,A,0,A,B,0,D,C,0,D,D,1,A,C,0,D,A,0,A,A,1,D,A,0,A,C,0,A,C,0,B,A,0,C,B,0,A,A,1,B,C,0,A,C,0,D,B,0,A,D,0,A,A,1,C,B,0,D,D,1,B,B,1
DL 996032053,14,35,40,03-03-2020 00:00,A,B,0,D,D,1,C,D,0,D,D,1,C,D,0,B,B,1,D,A,0,D,D,1,B,A,0,B,D,0,B,A,0,,B,0,B,D,0,A,B,0,A,A,1,D,B,0,C,C,1,A,D,0,B,C,0,A,A,1,A,A,1,D,A,0,D,C,0,D,C,0,A,A,1,A,B,0,A,A,1,D,C,0,C,C,1,B,B,1,B,D,0,A,A,1,D,B,0,D,D,1,D,B,0
DL 996032054,12,35,34.29,03-03-2020 00:00,C,B,0,C,D,0,,D,0,D,D,1,B,D,0,C,B,0,A,A,1,A,D,0,B,A,0,B,D,0,C,A,0,A,B,0,C,D,0,D,B,0,C,A,0,A,B,0,C,C,1,A,D,0,C,C,1,A,A,1,A,A,1,D,A,0,D,C,0,C,C,1,C,A,0,D,B,0,A,A,1,C,C,1,A,C,0,C,B,0,C,D,0,A,A,1,B,B,1,D,D,1,C,B,0
DL 996032055,14,35,40,03-03-2020 00:00,B,B,1,C,D,0,A,D,0,B,D,0,C,D,0,A,B,0,A,A,1,D,D,1,A,A,1,B,D,0,D,A,0,B,B,1,B,D,0,A,B,0,C,A,0,B,B,1,B,C,0,D,D,1,D,C,0,,A,0,,A,0,B,A,0,B,C,0,C,C,1,D,A,0,B,B,1,C,A,0,B,C,0,C,C,1,C,B,0,B,D,0,A,A,1,B,B,1,D,D,1,B,B,1
DL 996032056,24,35,68.57,03-03-2020 00:00,B,B,1,C,D,0,D,D,1,D,D,1,C,D,0,B,B,1,A,A,1,D,D,1,B,A,0,D,D,1,D,A,0,B,B,1,D,D,1,A,B,0,A,A,1,B,B,1,C,C,1,D,D,1,B,C,0,A,A,1,A,A,1,D,A,0,A,C,0,A,C,0,A,A,1,B,B,1,A,A,1,C,C,1,C,C,1,B,B,1,D,D,1,A,A,1,D,B,0,D,D,1,A,B,0
DL 996032058,15,35,42.86,03-03-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,C,D,0,,B,0,C,A,0,D,D,1,B,A,0,D,D,1,B,A,0,A,B,0,,D,0,D,B,0,A,A,1,,B,0,,C,0,D,D,1,,C,0,A,A,1,A,A,1,,A,0,B,C,0,C,C,1,B,A,0,B,B,1,A,A,1,,C,0,A,C,0,B,B,1,D,D,1,A,A,1,D,B,0,D,D,1,A,B,0
DL 996032059,8,35,22.86,03-03-2020 00:00,B,B,1,A,D,0,D,D,1,C,D,0,C,D,0,A,B,0,D,A,0,D,D,1,C,A,0,,D,0,D,A,0,A,B,0,D,D,1,A,B,0,C,A,0,A,B,0,B,C,0,B,D,0,D,C,0,D,A,0,A,A,1,D,A,0,A,C,0,B,C,0,D,A,0,C,B,0,A,A,1,D,C,0,C,C,1,C,B,0,B,D,0,D,A,0,C,B,0,D,D,1,C,B,0
DL 996032060,14,35,40,03-03-2020 00:00,A,B,0,C,D,0,C,D,0,D,D,1,C,D,0,D,B,0,A,A,1,D,D,1,D,A,0,C,D,0,B,A,0,D,B,0,D,D,1,C,B,0,A,A,1,A,B,0,C,C,1,A,D,0,D,C,0,A,A,1,A,A,1,A,A,1,B,C,0,B,C,0,D,A,0,C,B,0,A,A,1,C,C,1,C,C,1,A,B,0,C,D,0,A,A,1,A,B,0,D,D,1,A,B,0
DL 996032062,15,35,42.86,03-03-2020 00:00,C,B,0,C,D,0,B,D,0,D,D,1,D,D,1,C,B,0,B,A,0,C,D,0,A,A,1,C,D,0,A,A,1,B,B,1,C,D,0,D,B,0,A,A,1,A,B,0,C,C,1,D,D,1,B,C,0,A,A,1,A,A,1,B,A,0,B,C,0,A,C,0,B,A,0,B,B,1,A,A,1,B,C,0,C,C,1,D,B,0,C,D,0,A,A,1,A,B,0,D,D,1,C,B,0
DL 996032063,6,35,17.14,03-03-2020 00:00,D,B,0,C,D,0,C,D,0,C,D,0,B,D,0,D,B,0,C,A,0,A,D,0,D,A,0,A,D,0,A,A,1,A,B,0,A,D,0,C,B,0,B,A,0,A,B,0,D,C,0,B,D,0,A,C,0,A,A,1,C,A,0,A,A,1,C,C,1,A,C,0,C,A,0,B,B,1,B,A,0,A,C,0,A,C,0,A,B,0,B,D,0,C,A,0,D,B,0,D,D,1,,B,0
DL 996032064,4,35,11.43,03-03-2020 00:00,A,B,0,C,D,0,C,D,0,D,D,1,D,D,1,D,B,0,D,A,0,D,D,1,,A,0,,D,0,,A,0,,B,0,,D,0,D,B,0,B,A,0,A,B,0,,C,0,,D,0,B,C,0,A,A,1,B,A,0,D,A,0,B,C,0,A,C,0,,A,0,,B,0,,A,0,,C,0,,C,0,,B,0,,D,0,,A,0,,B,0,,D,0,,B,0
DL 996032066,19,35,54.29,03-03-2020 00:00,B,B,1,C,D,0,B,D,0,D,D,1,C,D,0,B,B,1,A,A,1,D,D,1,A,A,1,,D,0,B,A,0,B,B,1,B,D,0,D,B,0,A,A,1,A,B,0,C,C,1,D,D,1,B,C,0,A,A,1,A,A,1,D,A,0,C,C,1,,C,0,C,A,0,,B,0,A,A,1,C,C,1,A,C,0,B,B,1,D,D,1,B,A,0,B,B,1,D,D,1,,B,0
DL 996032067,15,35,42.86,03-03-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,C,D,0,B,B,1,C,A,0,D,D,1,A,A,1,A,D,0,C,A,0,B,B,1,D,D,1,D,B,0,B,A,0,A,B,0,C,C,1,A,D,0,A,C,0,A,A,1,A,A,1,A,A,1,B,C,0,C,C,1,D,A,0,C,B,0,A,A,1,A,C,0,D,C,0,B,B,1,C,D,0,D,A,0,D,B,0,D,D,1,C,B,0
DL 996032068,18,35,51.43,03-03-2020 00:00,B,B,1,A,D,0,C,D,0,A,D,0,C,D,0,B,B,1,C,A,0,D,D,1,B,A,0,,D,0,A,A,1,B,B,1,,D,0,A,B,0,D,A,0,A,B,0,C,C,1,A,D,0,B,C,0,A,A,1,A,A,1,D,A,0,B,C,0,C,C,1,A,A,1,B,B,1,A,A,1,C,C,1,A,C,0,B,B,1,C,D,0,A,A,1,B,B,1,D,D,1,B,B,1
DL 996032069,30,35,85.71,03-03-2020 00:00,B,B,1,C,D,0,D,D,1,D,D,1,D,D,1,B,B,1,A,A,1,D,D,1,A,A,1,D,D,1,A,A,1,B,B,1,C,D,0,B,B,1,A,A,1,D,B,0,C,C,1,D,D,1,C,C,1,A,A,1,A,A,1,A,A,1,C,C,1,C,C,1,D,A,0,B,B,1,A,A,1,C,C,1,C,C,1,B,B,1,B,D,0,A,A,1,B,B,1,D,D,1,B,B,1
DL 996032070,13,35,37.14,03-03-2020 00:00,,B,0,C,D,0,B,D,0,A,D,0,C,D,0,A,B,0,,A,0,D,D,1,B,A,0,D,D,1,,A,0,B,B,1,,D,0,A,B,0,C,A,0,A,B,0,C,C,1,A,D,0,A,C,0,A,A,1,A,A,1,A,A,1,B,C,0,D,C,0,A,A,1,B,B,1,A,A,1,D,C,0,B,C,0,B,B,1,C,D,0,C,A,0,A,B,0,D,D,1,B,B,1
DL 996032071,17,35,48.57,03-03-2020 00:00,B,B,1,C,D,0,C,D,0,D,D,1,D,D,1,B,B,1,A,A,1,D,D,1,C,A,0,B,D,0,D,A,0,B,B,1,D,D,1,C,B,0,C,A,0,C,B,0,A,C,0,A,D,0,B,C,0,A,A,1,A,A,1,D,A,0,A,C,0,C,C,1,B,A,0,B,B,1,A,A,1,C,C,1,B,C,0,B,B,1,B,D,0,C,A,0,B,B,1,B,D,0,B,B,1
DL 996032073,13,35,37.14,03-03-2020 00:00,B,B,1,,D,0,C,D,0,C,D,0,C,D,0,B,B,1,A,A,1,C,D,0,B,A,0,A,D,0,A,A,1,B,B,1,,D,0,A,B,0,A,A,1,,B,0,C,C,1,A,D,0,C,C,1,A,A,1,A,A,1,B,A,0,A,C,0,C,C,1,B,A,0,,B,0,A,A,1,,C,0,C,C,1,,B,0,,D,0,,A,0,,B,0,,D,0,,B,0
